ContestID,ContestName,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100036377,"US Representative, District 2 - Independent Party","IND","","US Congressional District 2",2,,9901,"Write-in",6/11/2018 12:01:16 PM,1,75,0.405405405405405,381/381
100036377,"US Representative, District 2 - Independent Party","IND","","US Congressional District 2",2,,100060602,"Mark R Roberts",6/11/2018 12:01:16 PM,1,110,0.594594594594595,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,9901,"Write-in",6/11/2018 12:01:16 PM,1,61,0.0478806907378336,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060594,"Eric Burnette",6/11/2018 12:01:16 PM,1,80,0.0627943485086342,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060595,"Michael Byrne",6/11/2018 12:01:16 PM,1,75,0.0588697017268446,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060596,"James (Jim) Crary",6/11/2018 12:01:16 PM,1,190,0.149136577708006,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060597,"Raz Mason",6/11/2018 12:01:16 PM,1,106,0.0832025117739403,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060598,"Jamie McLeod-Skinner",6/11/2018 12:01:16 PM,1,333,0.26138147566719,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060599,"Jennifer (Jenni) Neahring",6/11/2018 12:01:16 PM,1,313,0.245682888540031,381/381
100036378,"US Representative, District 2 - Democrat","DEM","","US Congressional District 2",1,,100060600,"Tim S White",6/11/2018 12:01:16 PM,1,116,0.0910518053375196,381/381
100036379,"US Representative, District 2 - Republican","REP","","US Congressional District 2",7,,9901,"Write-in",6/11/2018 12:01:16 PM,1,13,0.00357929515418502,381/381
100036379,"US Representative, District 2 - Republican","REP","","US Congressional District 2",7,,100060601,"Paul J Romero Jr",6/11/2018 12:01:16 PM,1,678,0.186674008810573,381/381
100036379,"US Representative, District 2 - Republican","REP","","US Congressional District 2",7,,100061493,"Randy Pollock",6/11/2018 12:01:16 PM,1,215,0.0591960352422908,381/381
100036379,"US Representative, District 2 - Republican","REP","","US Congressional District 2",7,,100061546,"Greg Walden",6/11/2018 12:01:16 PM,1,2726,0.750550660792952,381/381
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,9901,"Write-in",6/11/2018 12:01:16 PM,1,157,0.665254237288136,1302/1335
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,100061547,"Dan (Mr P) Pistoresi",6/11/2018 12:01:16 PM,1,19,0.0805084745762712,1302/1335
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,100061846,"Skye J Allen",6/11/2018 12:01:16 PM,1,19,0.0805084745762712,1302/1335
100036389,"Governor - Independent Party","IND","","Statewide Partisan",4,,100061848,"Patrick Starnes",6/11/2018 12:01:16 PM,1,41,0.173728813559322,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,9901,"Write-in",6/11/2018 12:01:16 PM,1,132,0.0955137481910275,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,100060704,"Candace Neville",6/11/2018 12:01:16 PM,1,182,0.131693198263386,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,100061152,"Ed Jones",6/11/2018 12:01:16 PM,1,266,0.192474674384949,1302/1335
100036390,"Governor - Democrat","DEM","","Statewide Partisan",2,,300027544,"Kate Brown",6/11/2018 12:01:16 PM,1,802,0.580318379160637,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,9901,"Write-in",6/11/2018 12:01:16 PM,1,13,0.00348525469168901,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060615,"Keenan W Bohach",6/11/2018 12:01:16 PM,1,6,0.00160857908847185,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060616,"Knute Buehler",6/11/2018 12:01:16 PM,1,1813,0.486058981233244,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060617,"Sam Carpenter",6/11/2018 12:01:16 PM,1,1279,0.342895442359249,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060618,"Bruce Cuff",6/11/2018 12:01:16 PM,1,45,0.0120643431635389,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060619,"Jonathan I Edwards III",6/11/2018 12:01:16 PM,1,9,0.00241286863270777,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060620,"Jeff Smith",6/11/2018 12:01:16 PM,1,40,0.0107238605898123,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060621,"Jack W Tacy",6/11/2018 12:01:16 PM,1,5,0.00134048257372654,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100060705,"Greg C Wooldridge",6/11/2018 12:01:16 PM,1,503,0.13485254691689,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100061153,"David W Stauffer",6/11/2018 12:01:16 PM,1,14,0.00375335120643432,1302/1335
100036391,"Governor - Republican","REP","","Statewide Partisan",3,,100061849,"Brett Hyland",6/11/2018 12:01:16 PM,1,3,0.000804289544235925,1302/1335
100036599,"State Representative, 55th District - Independent Party","IND","","HD 55",6,,9901,"Write-in",6/11/2018 12:01:16 PM,1,86,1,49/49
100036600,"State Representative, 55th District - Democrat","DEM","","HD 55",3,,9901,"Write-in",6/11/2018 12:01:16 PM,1,56,0.0546341463414634,49/49
100036600,"State Representative, 55th District - Democrat","DEM","","HD 55",3,,100061482,"Karen Rippberger",6/11/2018 12:01:16 PM,1,969,0.945365853658537,49/49
100036601,"State Representative, 55th District - Republican","REP","","HD 55",9,,9901,"Write-in",6/11/2018 12:01:16 PM,1,26,0.0082382762991128,49/49
100036601,"State Representative, 55th District - Republican","REP","","HD 55",9,,300025077,"Mike McLane",6/11/2018 12:01:16 PM,1,3130,0.991761723700887,49/49
100036617,"Commissioner of the Bureau of Labor and Industries","NON","","Statewide Nonpartisan",10,,9901,"Write-in",6/11/2018 12:01:16 PM,1,24,0.00514469453376206,1302/1335
100036617,"Commissioner of the Bureau of Labor and Industries","NON","","Statewide Nonpartisan",10,,100060665,"Val Hoyle",6/11/2018 12:01:16 PM,1,1485,0.318327974276527,1302/1335
100036617,"Commissioner of the Bureau of Labor and Industries","NON","","Statewide Nonpartisan",10,,100060666,"Jack Howard",6/11/2018 12:01:16 PM,1,1039,0.222722400857449,1302/1335
100036617,"Commissioner of the Bureau of Labor and Industries","NON","","Statewide Nonpartisan",10,,100061211,"Lou Ogden",6/11/2018 12:01:16 PM,1,2117,0.453804930332262,1302/1335
100036618,"Judge of the Court of Appeals, Position 10","NON","","Statewide Nonpartisan",13,,9901,"Write-in",6/11/2018 12:01:16 PM,1,22,0.00480559196155526,1302/1335
100036618,"Judge of the Court of Appeals, Position 10","NON","","Statewide Nonpartisan",13,,100060699,"Kyle L Krohn",6/11/2018 12:01:16 PM,1,1846,0.403232852774137,1302/1335
100036618,"Judge of the Court of Appeals, Position 10","NON","","Statewide Nonpartisan",13,,300019649,"Rex Armstrong",6/11/2018 12:01:16 PM,1,2710,0.591961555264308,1302/1335
100036621,"Judge of the Court of Appeals, Position 6","NON","","Statewide Nonpartisan",13,,9901,"Write-in",6/11/2018 12:01:16 PM,1,57,0.0156464452374417,1302/1335
100036621,"Judge of the Court of Appeals, Position 6","NON","","Statewide Nonpartisan",13,,300021775,"James (Jim) C Egan",6/11/2018 12:01:16 PM,1,3586,0.984353554762558,1302/1335
100036623,"Judge of the Court of Appeals, Position 9","NON","","Statewide Nonpartisan",14,,9901,"Write-in",6/11/2018 12:01:16 PM,1,76,0.0223463687150838,1302/1335
100036623,"Judge of the Court of Appeals, Position 9","NON","","Statewide Nonpartisan",14,,300019653,"Erika Hadlock",6/11/2018 12:01:16 PM,1,3325,0.977653631284916,1302/1335
100036625,"Judge of the Supreme Court, Position 2","NON","","Statewide Nonpartisan",11,,9901,"Write-in",6/11/2018 12:01:16 PM,1,89,0.0241650828129242,1302/1335
100036625,"Judge of the Supreme Court, Position 2","NON","","Statewide Nonpartisan",11,,100060566,"Rebecca Duncan",6/11/2018 12:01:16 PM,1,3594,0.975834917187076,1302/1335
100036626,"Judge of the Supreme Court, Position 3","NON","","Statewide Nonpartisan",11,,9901,"Write-in",6/11/2018 12:01:16 PM,1,24,0.00515021459227468,1302/1335
100036626,"Judge of the Supreme Court, Position 3","NON","","Statewide Nonpartisan",11,,100060567,"Meagan A Flynn",6/11/2018 12:01:16 PM,1,2820,0.605150214592275,1302/1335
100036626,"Judge of the Supreme Court, Position 3","NON","","Statewide Nonpartisan",11,,100061619,"Van Pounds",6/11/2018 12:01:16 PM,1,1816,0.389699570815451,1302/1335
100036691,"Judge of the Circuit Court, 22nd District, Position 1","NON","","Circuit Court District 22",16,,9901,"Write-in",6/11/2018 12:01:16 PM,1,86,0.0248914616497829,32/32
100036691,"Judge of the Circuit Court, 22nd District, Position 1","NON","","Circuit Court District 22",16,,300021469,"Annette C Hillman",6/11/2018 12:01:16 PM,1,3369,0.975108538350217,32/32
100036908,"Commissioner 2","NON","","Crook County",17,,9901,"Write-in",6/11/2018 12:01:16 PM,1,78,0.0177313025687656,17/17
100036908,"Commissioner 2","NON","","Crook County",17,,100060933,"Brian Barney",6/11/2018 12:01:16 PM,1,4321,0.982268697431234,17/17
100036909,"County Assessor","NON","","Crook County",18,,9901,"Write-in",6/11/2018 12:01:16 PM,1,13,0.00233058443886698,17/17
100036909,"County Assessor","NON","","Crook County",18,,100038529,"Brian Huber",6/11/2018 12:01:16 PM,1,2196,0.393689494442452,17/17
100036909,"County Assessor","NON","","Crook County",18,,100062059,"Jon D Soliz",6/11/2018 12:01:16 PM,1,3369,0.60397992111868,17/17
